Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t21	4	3	6	5	1	2	135	93	42
t22	4	3	6	5	2	1	27	15	12
t23	4	3	6	5	2	1	6	6	0
t11	4	3	6	5	2	1	51	28	23
t12	4	3	6	5	2	1	32	17	15
t13	4	3	6	5	2	1	253	177	76
t21	4	3	6	5	2	1	135	93	42
t22	4	5	1	2	3	6	0	16	-16
t23	4	5	1	2	3	6	0	255	-255
t11	4	5	1	2	3	6	0	26	-26
t12	4	5	1	2	3	6	0	78	-78
t13	4	5	1	2	3	6	0	12	-12
t21	4	5	1	2	3	6	0	7	-7
t22	4	5	1	2	6	3	0	178	-178
t23	4	5	1	2	6	3	0	13	-13
t11	4	5	1	2	6	3	0	22	-22
t12	4	5	1	2	6	3	0	56	-56
t13	4	5	1	2	6	3	0	12	-12
t21	4	5	1	2	6	3	0	7	-7
t22	4	5	1	3	2	6	0	13	-13
t23	4	5	1	3	2	6	0	276	-276
t11	4	5	1	3	2	6	0	26	-26
t12	4	5	1	3	2	6	0	82	-82
t13	4	5	1	3	2	6	0	12	-12
t21	4	5	1	3	2	6	0	16	-16
t22	4	5	1	3	6	2	0	183	-183
t23	4	5	1	3	6	2	0	10	-10
t11	4	5	1	3	6	2	0	22	-22
t12	4	5	1	3	6	2	0	56	-56
t13	4	5	1	3	6	2	0	12	-12
t21	4	5	1	3	6	2	0	12	-12
t22	4	5	1	6	2	3	0	29	-29
t23	4	5	1	6	2	3	0	20	-20
t11	4	5	1	6	2	3	0	28	-28
t12	4	5	1	6	2	3	0	78	-78
t13	4	5	1	6	2	3	0	12	-12
t21	4	5	1	6	2	3	0	213	-213
t22	4	5	1	6	3	2	0	34	-34
t23	4	5	1	6	3	2	0	11	-11
t11	4	5	1	6	3	2	0	28	-28
t12	4	5	1	6	3	2	0	78	-78
t13	4	5	1	6	3	2	0	12	-12
t21	4	5	1	6	3	2	0	213	-213
t22	4	5	2	1	3	6	0	16	-16
t23	4	5	2	1	3	6	0	206	-206
t11	4	5	2	1	3	6	0	26	-26
t12	4	5	2	1	3	6	0	78	-78
t13	4	5	2	1	3	6	0	15	-15
t21	4	5	2	1	3	6	0	3	-3
t22	4	5	2	1	6	3	0	175	-175
t23	4	5	2	1	6	3	0	13	-13
t11	4	5	2	1	6	3	0	22	-22
t12	4	5	2	1	6	3	0	56	-56
t13	4	5	2	1	6	3	0	15	-15
t21	4	5	2	1	6	3	0	3	-3
t22	4	5	2	3	1	6	0	9	-9
t23	4	5	2	3	1	6	0	272	-272
t11	4	5	2	3	1	6	0	26	-26
t12	4	5	2	3	1	6	0	82	-82
t13	4	5	2	3	1	6	0	21	-21
t21	4	5	2	3	1	6	0	16	-16
t22	4	5	2	3	6	1	0	183	-183
t23	4	5	2	3	6	1	0	6	-6
t11	4	5	2	3	6	1	0	22	-22
t12	4	5	2	3	6	1	0	56	-56
t13	4	5	2	3	6	1	0	17	-17
t21	4	5	2	3	6	1	0	12	-12
t22	4	5	2	6	1	3	0	25	-25
t23	4	5	2	6	1	3	0	20	-20
t11	4	5	2	6	1	3	0	28	-28
t12	4	5	2	6	1	3	0	78	-78
t13	4	5	2	6	1	3	0	21	-21
t21	4	5	2	6	1	3	0	213	-213
t22	4	5	2	6	3	1	0	34	-34
t23	4	5	2	6	3	1	0	7	-7
t11	4	5	2	6	3	1	0	28	-28
t12	4	5	2	6	3	1	0	78	-78
t13	4	5	2	6	3	1	0	17	-17
t21	4	5	2	6	3	1	0	213	-213
t22	4	5	3	1	2	6	0	12	-12
t23	4	5	3	1	2	6	0	202	-202
t11	4	5	3	1	2	6	0	26	-26
t12	4	5	3	1	2	6	0	78	-78
t13	4	5	3	1	2	6	0	24	-24
t21	4	5	3	1	2	6	0	3	-3
t22	4	5	3	1	6	2	0	175	-175
t23	4	5	3	1	6	2	0	9	-9
t11	4	5	3	1	6	2	0	22	-22
t12	4	5	3	1	6	2	0	56	-56
t13	4	5	3	1	6	2	0	20	-20
t21	4	5	3	1	6	2	0	3	-3
t22	4	5	3	2	1	6	0	9	-9
t23	4	5	3	2	1	6	0	268	-268
t11	4	5	3	2	1	6	0	26	-26
t12	4	5	3	2	1	6	0	82	-82
t13	4	5	3	2	1	6	0	24	-24
t21	4	5	3	2	1	6	0	12	-12
t22	4	5	3	2	6	1	0	179	-179
t23	4	5	3	2	6	1	0	6	-6
t11	4	5	3	2	6	1	0	22	-22
t12	4	5	3	2	6	1	0	56	-56
t13	4	5	3	2	6	1	0	20	-20
t21	4	5	3	2	6	1	0	8	-8
t22	4	5	3	6	1	2	0	25	-25
t23	4	5	3	6	1	2	0	16	-16
t11	4	5	3	6	1	2	0	28	-28
t12	4	5	3	6	1	2	0	78	-78
t13	4	5	3	6	1	2	0	26	-26
t21	4	5	3	6	1	2	0	213	-213
t22	4	5	3	6	2	1	0	30	-30
t23	4	5	3	6	2	1	0	7	-7
t11	4	5	3	6	2	1	0	28	-28
t12	4	5	3	6	2	1	0	78	-78
t13	4	5	3	6	2	1	0	26	-26
t21	4	5	3	6	2	1	0	213	-213
t22	4	5	6	1	2	3	12	12	0
t23	4	5	6	1	2	3	17	17	0
t11	4	5	6	1	2	3	27	27	0
t12	4	5	6	1	2	3	50	50	0
t13	4	5	6	1	2	3	153	151	2
t21	4	5	6	1	2	3	3	3	0
t22	4	5	6	1	3	2	17	17	0
t23	4	5	6	1	3	2	8	8	0
t11	4	5	6	1	3	2	27	27	0
t12	4	5	6	1	3	2	50	50	0
t13	4	5	6	1	3	2	153	151	2
t21	4	5	6	1	3	2	3	3	0
t22	4	5	6	2	1	3	9	9	0
t23	4	5	6	2	1	3	17	17	0
t11	4	5	6	2	1	3	27	27	0
t12	4	5	6	2	1	3	50	50	0
t13	4	5	6	2	1	3	167	167	0
t21	4	5	6	2	1	3	12	12	0
t22	4	5	6	2	3	1	17	17	0
t23	4	5	6	2	3	1	5	5	0
t11	4	5	6	2	3	1	27	27	0
t12	4	5	6	2	3	1	50	50	0
t13	4	5	6	2	3	1	167	151	16
t21	4	5	6	2	3	1	8	8	0
t22	4	5	6	3	1	2	9	9	0
t23	4	5	6	3	1	2	14	14	0
t11	4	5	6	3	1	2	27	27	0
t12	4	5	6	3	1	2	50	50	0
t13	4	5	6	3	1	2	167	167	0
t21	4	5	6	3	1	2	17	17	0
t22	4	5	6	3	2	1	14	14	0
t23	4	5	6	3	2	1	5	5	0
t11	4	5	6	3	2	1	27	27	0
t12	4	5	6	3	2	1	50	50	0
t13	4	5	6	3	2	1	167	167	0
t21	4	5	6	3	2	1	17	17	0
t22	4	6	1	2	3	5	0	16	-16
t23	4	6	1	2	3	5	0	51	-51
t11	4	6	1	2	3	5	0	26	-26
t12	4	6	1	2	3	5	0	102	-102
t13	4	6	1	2	3	5	0	14	-14
t21	4	6	1	2	3	5	0	7	-7
t22	4	6	1	2	5	3	0	66	-66
t23	4	6	1	2	5	3	0	12	-12
t11	4	6	1	2	5	3	0	22	-22
t12	4	6	1	2	5	3	0	99	-99
t13	4	6	1	2	5	3	0	14	-14
t21	4	6	1	2	5	3	0	7	-7
t22	4	6	1	3	2	5	0	13	-13
t23	4	6	1	3	2	5	0	51	-51
t11	4	6	1	3	2	5	0	26	-26
t12	4	6	1	3	2	5	0	116	-116
t13	4	6	1	3	2	5	0	16	-16
t21	4	6	1	3	2	5	0	16	-16
t22	4	6	1	3	5	2	0	66	-66
t23	4	6	1	3	5	2	0	9	-9
t11	4	6	1	3	5	2	0	22	-22
t12	4	6	1	3	5	2	0	113	-113
t13	4	6	1	3	5	2	0	16	-16
t21	4	6	1	3	5	2	0	12	-12
t22	4	6	1	5	2	3	0	13	-13
t23	4	6	1	5	2	3	0	18	-18
t11	4	6	1	5	2	3	0	28	-28
t12	4	6	1	5	2	3	0	142	-142
t13	4	6	1	5	2	3	0	18	-18
t21	4	6	1	5	2	3	0	75	-75
t22	4	6	1	5	3	2	0	18	-18
t23	4	6	1	5	3	2	0	9	-9
t11	4	6	1	5	3	2	0	28	-28
t12	4	6	1	5	3	2	0	142	-142
t13	4	6	1	5	3	2	0	18	-18
t21	4	6	1	5	3	2	0	75	-75
t22	4	6	2	1	3	5	0	16	-16
t23	4	6	2	1	3	5	0	51	-51
t11	4	6	2	1	3	5	0	26	-26
t12	4	6	2	1	3	5	0	102	-102
t13	4	6	2	1	3	5	0	17	-17
t21	4	6	2	1	3	5	0	3	-3
t22	4	6	2	1	5	3	0	51	-51
t23	4	6	2	1	5	3	0	12	-12
t11	4	6	2	1	5	3	0	22	-22
t12	4	6	2	1	5	3	0	98	-98
t13	4	6	2	1	5	3	0	17	-17
t21	4	6	2	1	5	3	0	3	-3
t22	4	6	2	3	1	5	0	9	-9
t23	4	6	2	3	1	5	0	51	-51
t11	4	6	2	3	1	5	0	26	-26
t12	4	6	2	3	1	5	0	116	-116
t13	4	6	2	3	1	5	0	25	-25
t21	4	6	2	3	1	5	0	16	-16
t22	4	6	2	3	5	1	0	66	-66
t23	4	6	2	3	5	1	0	5	-5
t11	4	6	2	3	5	1	0	22	-22
t12	4	6	2	3	5	1	0	113	-113
t13	4	6	2	3	5	1	0	21	-21
t21	4	6	2	3	5	1	0	12	-12
t22	4	6	2	5	1	3	0	9	-9
t23	4	6	2	5	1	3	0	18	-18
t11	4	6	2	5	1	3	0	28	-28
t12	4	6	2	5	1	3	0	142	-142
t13	4	6	2	5	1	3	0	27	-27
t21	4	6	2	5	1	3	0	75	-75
t22	4	6	2	5	3	1	0	18	-18
t23	4	6	2	5	3	1	0	5	-5
t11	4	6	2	5	3	1	0	28	-28
t12	4	6	2	5	3	1	0	142	-142
t13	4	6	2	5	3	1	0	23	-23
t21	4	6	2	5	3	1	0	75	-75
t22	4	6	3	1	2	5	0	12	-12
t23	4	6	3	1	2	5	0	51	-51
t11	4	6	3	1	2	5	0	26	-26
t12	4	6	3	1	2	5	0	102	-102
t13	4	6	3	1	2	5	0	26	-26
t21	4	6	3	1	2	5	0	3	-3
t22	4	6	3	1	5	2	0	51	-51
t23	4	6	3	1	5	2	0	8	-8
t11	4	6	3	1	5	2	0	22	-22
t12	4	6	3	1	5	2	0	98	-98
t13	4	6	3	1	5	2	0	22	-22
t21	4	6	3	1	5	2	0	3	-3
t22	4	6	3	2	1	5	0	9	-9
t23	4	6	3	2	1	5	0	51	-51
t11	4	6	3	2	1	5	0	26	-26
t12	4	6	3	2	1	5	0	116	-116
t13	4	6	3	2	1	5	0	28	-28
t21	4	6	3	2	1	5	0	12	-12
t22	4	6	3	2	5	1	0	66	-66
t23	4	6	3	2	5	1	0	5	-5
t11	4	6	3	2	5	1	0	22	-22
t12	4	6	3	2	5	1	0	113	-113
t13	4	6	3	2	5	1	0	24	-24
t21	4	6	3	2	5	1	0	8	-8
t22	4	6	3	5	1	2	0	9	-9
t23	4	6	3	5	1	2	0	14	-14
t11	4	6	3	5	1	2	0	28	-28
t12	4	6	3	5	1	2	0	142	-142
t13	4	6	3	5	1	2	0	32	-32
t21	4	6	3	5	1	2	0	75	-75
t22	4	6	3	5	2	1	0	14	-14
t23	4	6	3	5	2	1	0	5	-5
t11	4	6	3	5	2	1	0	28	-28
t12	4	6	3	5	2	1	0	142	-142
t13	4	6	3	5	2	1	0	32	-32
t21	4	6	3	5	2	1	0	75	-75
t22	4	6	5	1	2	3	0	12	-12
t23	4	6	5	1	2	3	0	17	-17
t11	4	6	5	1	2	3	0	27	-27
t12	4	6	5	1	2	3	0	103	-103
t13	4	6	5	1	2	3	0	118	-118
t21	4	6	5	1	2	3	0	3	-3
t22	4	6	5	1	3	2	0	17	-17
t23	4	6	5	1	3	2	0	8	-8
t11	4	6	5	1	3	2	0	27	-27
t12	4	6	5	1	3	2	0	103	-103
t13	4	6	5	1	3	2	0	118	-118
t21	4	6	5	1	3	2	0	3	-3
t22	4	6	5	2	1	3	0	9	-9
t23	4	6	5	2	1	3	0	17	-17
t11	4	6	5	2	1	3	0	27	-27
t12	4	6	5	2	1	3	0	117	-117
t13	4	6	5	2	1	3	0	121	-121
t21	4	6	5	2	1	3	0	12	-12
t22	4	6	5	2	3	1	0	17	-17
t23	4	6	5	2	3	1	0	5	-5
t11	4	6	5	2	3	1	0	27	-27
t12	4	6	5	2	3	1	0	117	-117
t13	4	6	5	2	3	1	0	121	-121
t21	4	6	5	2	3	1	0	8	-8
t22	4	6	5	3	1	2	0	9	-9
t23	4	6	5	3	1	2	0	14	-14
t11	4	6	5	3	1	2	0	27	-27
t12	4	6	5	3	1	2	0	117	-117
t13	4	6	5	3	1	2	0	121	-121
t21	4	6	5	3	1	2	0	17	-17
t22	4	6	5	3	2	1	0	14	-14
t23	4	6	5	3	2	1	0	5	-5
t11	4	6	5	3	2	1	0	27	-27
t12	4	6	5	3	2	1	0	117	-117
t13	4	6	5	3	2	1	0	121	-121
t21	4	6	5	3	2	1	0	17	-17
t22	5	1	2	3	4	6	60	18	42
t23	5	1	2	3	4	6	626	255	371
t11	5	1	2	3	4	6	89	35	54
t12	5	1	2	3	4	6	6	4	2
t13	5	1	2	3	4	6	27	10	17
t21	5	1	2	3	4	6	45	9	36
t22	5	1	2	3	6	4	2209	180	2029
t23	5	1	2	3	6	4	274	15	259
t11	5	1	2	3	6	4	401	31	370
t12	5	1	2	3	6	4	23	3	20
t13	5	1	2	3	6	4	104	8	96
t21	5	1	2	3	6	4	177	9	168
t22	5	1	2	4	3	6	51	15	36
t23	5	1	2	4	3	6	626	280	346
t11	5	1	2	4	3	6	89	35	54
t12	5	1	2	4	3	6	6	4	2
t13	5	1	2	4	3	6	27	10	17
t21	5	1	2	4	3	6	69	18	51
t22	5	1	2	4	6	3	5781	185	5596
t23	5	1	2	4	6	3	625	12	613
t11	5	1	2	4	6	3	983	31	952
t12	5	1	2	4	6	3	53	3	50
t13	5	1	2	4	6	3	246	8	238
t21	5	1	2	4	6	3	929	14	915
t22	5	1	2	6	3	4	0	31	-31
t23	5	1	2	6	3	4	0	22	-22
t11	5	1	2	6	3	4	0	37	-37
t12	5	1	2	6	3	4	0	4	-4
t13	5	1	2	6	3	4	0	10	-10
t21	5	1	2	6	3	4	0	213	-213
t22	5	1	2	6	4	3	0	36	-36
t23	5	1	2	6	4	3	0	13	-13
t11	5	1	2	6	4	3	0	37	-37
t12	5	1	2	6	4	3	0	4	-4
t13	5	1	2	6	4	3	0	10	-10
t21	5	1	2	6	4	3	0	213	-213
t22	5	1	3	2	4	6	48	18	30
t23	5	1	3	2	4	6	426	210	216
t11	5	1	3	2	4	6	63	35	28
t12	5	1	3	2	4	6	5	4	1
t13	5	1	3	2	4	6	23	13	10
t21	5	1	3	2	4	6	11	5	6
t22	5	1	3	2	6	4	1466	176	1290
t23	5	1	3	2	6	4	191	15	176
t11	5	1	3	2	6	4	278	31	247
t12	5	1	3	2	6	4	16	3	13
t13	5	1	3	2	6	4	80	11	69
t21	5	1	3	2	6	4	35	5	30
t22	5	1	3	4	2	6	21	11	10
t23	5	1	3	4	2	6	615	276	339
t11	5	1	3	4	2	6	89	35	54
t12	5	1	3	4	2	6	6	4	2
t13	5	1	3	4	2	6	47	19	28
t21	5	1	3	4	2	6	69	18	51
t22	5	1	3	4	6	2	5781	185	5596
t23	5	1	3	4	6	2	213	8	205
t11	5	1	3	4	6	2	983	31	952
t12	5	1	3	4	6	2	53	3	50
t13	5	1	3	4	6	2	624	13	611
t21	5	1	3	4	6	2	929	14	915
t22	5	1	3	6	2	4	0	27	-27
t23	5	1	3	6	2	4	0	22	-22
t11	5	1	3	6	2	4	0	37	-37
t12	5	1	3	6	2	4	0	4	-4
t13	5	1	3	6	2	4	0	19	-19
t21	5	1	3	6	2	4	0	213	-213
t22	5	1	3	6	4	2	0	36	-36
t23	5	1	3	6	4	2	0	9	-9
t11	5	1	3	6	4	2	0	37	-37
t12	5	1	3	6	4	2	0	4	-4
t13	5	1	3	6	4	2	0	15	-15
t21	5	1	3	6	4	2	0	213	-213
t22	5	1	4	2	3	6	22	14	8
t23	5	1	4	2	3	6	400	206	194
t11	5	1	4	2	3	6	63	35	28
t12	5	1	4	2	3	6	5	4	1
t13	5	1	4	2	3	6	32	22	10
t21	5	1	4	2	3	6	11	5	6
t22	5	1	4	2	6	3	1466	176	1290
t23	5	1	4	2	6	3	68	11	57
t11	5	1	4	2	6	3	278	31	247
t12	5	1	4	2	6	3	16	3	13
t13	5	1	4	2	6	3	178	16	162
t21	5	1	4	2	6	3	35	5	30
t22	5	1	4	3	2	6	19	11	8
t23	5	1	4	3	2	6	492	272	220
t11	5	1	4	3	2	6	80	35	45
t12	5	1	4	3	2	6	6	4	2
t13	5	1	4	3	2	6	38	22	16
t21	5	1	4	3	2	6	24	14	10
t22	5	1	4	3	6	2	2220	181	2039
t23	5	1	4	3	6	2	86	8	78
t11	5	1	4	3	6	2	401	31	370
t12	5	1	4	3	6	2	23	3	20
t13	5	1	4	3	6	2	262	16	246
t21	5	1	4	3	6	2	188	10	178
t22	5	1	4	6	2	3	0	27	-27
t23	5	1	4	6	2	3	0	18	-18
t11	5	1	4	6	2	3	0	37	-37
t12	5	1	4	6	2	3	0	4	-4
t13	5	1	4	6	2	3	0	24	-24
t21	5	1	4	6	2	3	0	213	-213
t22	5	1	4	6	3	2	0	32	-32
t23	5	1	4	6	3	2	0	9	-9
t11	5	1	4	6	3	2	0	37	-37
t12	5	1	4	6	3	2	0	4	-4
t13	5	1	4	6	3	2	0	24	-24
t21	5	1	4	6	3	2	0	213	-213
t22	5	1	6	2	3	4	18	14	4
t23	5	1	6	2	3	4	25	19	6
t11	5	1	6	2	3	4	35	31	4
t12	5	1	6	2	3	4	4	3	1
t13	5	1	6	2	3	4	130	127	3
t21	5	1	6	2	3	4	9	5	4
t22	5	1	6	2	4	3	25	19	6
t23	5	1	6	2	4	3	14	10	4
t11	5	1	6	2	4	3	35	31	4
t12	5	1	6	2	4	3	4	3	1
t13	5	1	6	2	4	3	130	127	3
t21	5	1	6	2	4	3	9	5	4
t22	5	1	6	3	2	4	15	11	4
t23	5	1	6	3	2	4	25	19	6
t11	5	1	6	3	2	4	35	31	4
t12	5	1	6	3	2	4	4	3	1
t13	5	1	6	3	2	4	134	127	7
t21	5	1	6	3	2	4	18	14	4
t22	5	1	6	3	4	2	25	19	6
t23	5	1	6	3	4	2	11	7	4
t11	5	1	6	3	4	2	35	31	4
t12	5	1	6	3	4	2	4	3	1
t13	5	1	6	3	4	2	134	127	7
t21	5	1	6	3	4	2	14	10	4
t22	5	1	6	4	2	3	15	11	4
t23	5	1	6	4	2	3	20	16	4
t11	5	1	6	4	2	3	35	31	4
t12	5	1	6	4	2	3	4	3	1
t13	5	1	6	4	2	3	134	127	7
t21	5	1	6	4	2	3	25	19	6
t22	5	1	6	4	3	2	20	16	4
t23	5	1	6	4	3	2	11	7	4
t11	5	1	6	4	3	2	35	31	4
t12	5	1	6	4	3	2	4	3	1
t13	5	1	6	4	3	2	134	128	6
t21	5	1	6	4	3	2	25	19	6
t22	5	2	1	3	4	6	86	18	68
t23	5	2	1	3	4	6	871	255	616
t11	5	2	1	3	4	6	120	35	85
t12	5	2	1	3	4	6	56	8	48
t13	5	2	1	3	4	6	22	8	14
t21	5	2	1	3	4	6	71	9	62
t22	5	2	1	3	6	4	0	180	-180
t23	5	2	1	3	6	4	0	15	-15
t11	5	2	1	3	6	4	0	31	-31
t12	5	2	1	3	6	4	0	7	-7
t13	5	2	1	3	6	4	0	8	-8
t21	5	2	1	3	6	4	0	9	-9
t22	5	2	1	4	3	6	107	15	92
t23	5	2	1	4	3	6	1066	280	786
t11	5	2	1	4	3	6	143	35	108
t12	5	2	1	4	3	6	65	8	57
t13	5	2	1	4	3	6	25	8	17
t21	5	2	1	4	3	6	122	18	104
t22	5	2	1	4	6	3	0	185	-185
t23	5	2	1	4	6	3	0	12	-12
t11	5	2	1	4	6	3	0	31	-31
t12	5	2	1	4	6	3	0	7	-7
t13	5	2	1	4	6	3	0	8	-8
t21	5	2	1	4	6	3	0	14	-14
t22	5	2	1	6	3	4	0	31	-31
t23	5	2	1	6	3	4	0	22	-22
t11	5	2	1	6	3	4	0	37	-37
t12	5	2	1	6	3	4	0	8	-8
t13	5	2	1	6	3	4	0	8	-8
t21	5	2	1	6	3	4	0	213	-213
t22	5	2	1	6	4	3	0	36	-36
t23	5	2	1	6	4	3	0	13	-13
t11	5	2	1	6	4	3	0	37	-37
t12	5	2	1	6	4	3	0	8	-8
t13	5	2	1	6	4	3	0	8	-8
t21	5	2	1	6	4	3	0	213	-213
t22	5	2	3	1	4	6	48	18	30
t23	5	2	3	1	4	6	467	208	259
t11	5	2	3	1	4	6	69	35	34
t12	5	2	3	1	4	6	8	7	1
t13	5	2	3	1	4	6	26	13	13
t21	5	2	3	1	4	6	3	3	0
t22	5	2	3	1	6	4	1395	175	1220
t23	5	2	3	1	6	4	184	15	169
t11	5	2	3	1	6	4	267	31	236
t12	5	2	3	1	6	4	19	6	13
t13	5	2	3	1	6	4	78	13	65
t21	5	2	3	1	6	4	3	3	0
t22	5	2	3	4	1	6	9	9	0
t23	5	2	3	4	1	6	672	274	398
t11	5	2	3	4	1	6	96	35	61
t12	5	2	3	4	1	6	16	13	3
t13	5	2	3	4	1	6	48	19	29
t21	5	2	3	4	1	6	75	18	57
t22	5	2	3	4	6	1	0	185	-185
t23	5	2	3	4	6	1	0	6	-6
t11	5	2	3	4	6	1	0	31	-31
t12	5	2	3	4	6	1	0	8	-8
t13	5	2	3	4	6	1	0	15	-15
t21	5	2	3	4	6	1	0	14	-14
t22	5	2	3	6	1	4	0	25	-25
t23	5	2	3	6	1	4	0	22	-22
t11	5	2	3	6	1	4	0	37	-37
t12	5	2	3	6	1	4	0	13	-13
t13	5	2	3	6	1	4	0	19	-19
t21	5	2	3	6	1	4	0	213	-213
t22	5	2	3	6	4	1	0	36	-36
t23	5	2	3	6	4	1	0	7	-7
t11	5	2	3	6	4	1	0	37	-37
t12	5	2	3	6	4	1	0	9	-9
t13	5	2	3	6	4	1	0	15	-15
t21	5	2	3	6	4	1	0	213	-213
t22	5	2	4	1	3	6	22	14	8
t23	5	2	4	1	3	6	467	204	263
t11	5	2	4	1	3	6	69	35	34
t12	5	2	4	1	3	6	8	7	1
t13	5	2	4	1	3	6	35	22	13
t21	5	2	4	1	3	6	3	3	0
t22	5	2	4	1	6	3	1395	175	1220
t23	5	2	4	1	6	3	65	11	54
t11	5	2	4	1	6	3	267	31	236
t12	5	2	4	1	6	3	19	6	13
t13	5	2	4	1	6	3	168	18	150
t21	5	2	4	1	6	3	3	3	0
t22	5	2	4	3	1	6	9	9	0
t23	5	2	4	3	1	6	580	270	310
t11	5	2	4	3	1	6	93	35	58
t12	5	2	4	3	1	6	15	13	2
t13	5	2	4	3	1	6	42	22	20
t21	5	2	4	3	1	6	24	14	10
t22	5	2	4	3	6	1	0	181	-181
t23	5	2	4	3	6	1	0	6	-6
t11	5	2	4	3	6	1	0	31	-31
t12	5	2	4	3	6	1	0	8	-8
t13	5	2	4	3	6	1	0	18	-18
t21	5	2	4	3	6	1	0	10	-10
t22	5	2	4	6	1	3	0	25	-25
t23	5	2	4	6	1	3	0	18	-18
t11	5	2	4	6	1	3	0	37	-37
t12	5	2	4	6	1	3	0	13	-13
t13	5	2	4	6	1	3	0	24	-24
t21	5	2	4	6	1	3	0	213	-213
t22	5	2	4	6	3	1	0	32	-32
t23	5	2	4	6	3	1	0	7	-7
t11	5	2	4	6	3	1	0	37	-37
t12	5	2	4	6	3	1	0	9	-9
t13	5	2	4	6	3	1	0	24	-24
t21	5	2	4	6	3	1	0	213	-213
t22	5	2	6	1	3	4	18	14	4
t23	5	2	6	1	3	4	25	19	6
t11	5	2	6	1	3	4	35	31	4
t12	5	2	6	1	3	4	7	6	1
t13	5	2	6	1	3	4	132	128	4
t21	5	2	6	1	3	4	3	3	0
t22	5	2	6	1	4	3	25	19	6
t23	5	2	6	1	4	3	14	10	4
t11	5	2	6	1	4	3	35	31	4
t12	5	2	6	1	4	3	7	6	1
t13	5	2	6	1	4	3	132	128	4
t21	5	2	6	1	4	3	3	3	0
t22	5	2	6	3	1	4	9	9	0
t23	5	2	6	3	1	4	25	19	6
t11	5	2	6	3	1	4	35	31	4
t12	5	2	6	3	1	4	13	12	1
t13	5	2	6	3	1	4	139	133	6
t21	5	2	6	3	1	4	18	14	4
t22	5	2	6	3	4	1	25	19	6
t23	5	2	6	3	4	1	5	5	0
t11	5	2	6	3	4	1	35	31	4
t12	5	2	6	3	4	1	9	8	1
t13	5	2	6	3	4	1	139	129	10
t21	5	2	6	3	4	1	14	10	4
t22	5	2	6	4	1	3	9	9	0
t23	5	2	6	4	1	3	20	16	4
t11	5	2	6	4	1	3	35	31	4
t12	5	2	6	4	1	3	13	12	1
t13	5	2	6	4	1	3	143	133	10
t21	5	2	6	4	1	3	25	19	6
t22	5	2	6	4	3	1	20	16	4
t23	5	2	6	4	3	1	5	5	0
t11	5	2	6	4	3	1	35	31	4
t12	5	2	6	4	3	1	9	8	1
t13	5	2	6	4	3	1	139	133	6
t21	5	2	6	4	3	1	25	19	6
t22	5	3	1	2	4	6	86	18	68
t23	5	3	1	2	4	6	843	255	588
t11	5	3	1	2	4	6	116	35	81
t12	5	3	1	2	4	6	59	11	48
t13	5	3	1	2	4	6	22	8	14
t21	5	3	1	2	4	6	47	7	40
t22	5	3	1	2	6	4	0	178	-178
t23	5	3	1	2	6	4	0	15	-15
t11	5	3	1	2	6	4	0	31	-31
t12	5	3	1	2	6	4	0	10	-10
t13	5	3	1	2	6	4	0	8	-8
t21	5	3	1	2	6	4	0	7	-7
t22	5	3	1	4	2	6	101	13	88
t23	5	3	1	4	2	6	1547	278	1269
t11	5	3	1	4	2	6	197	35	162
t12	5	3	1	4	2	6	140	17	123
t13	5	3	1	4	2	6	38	8	30
t21	5	3	1	4	2	6	173	18	155
t22	5	3	1	4	6	2	0	185	-185
t23	5	3	1	4	6	2	0	10	-10
t11	5	3	1	4	6	2	0	31	-31
t12	5	3	1	4	6	2	0	12	-12
t13	5	3	1	4	6	2	0	8	-8
t21	5	3	1	4	6	2	0	14	-14
t22	5	3	1	6	2	4	0	29	-29
t23	5	3	1	6	2	4	0	22	-22
t11	5	3	1	6	2	4	0	37	-37
t12	5	3	1	6	2	4	0	17	-17
t13	5	3	1	6	2	4	0	9	-9
t21	5	3	1	6	2	4	0	213	-213
t22	5	3	1	6	4	2	0	36	-36
t23	5	3	1	6	4	2	0	11	-11
t11	5	3	1	6	4	2	0	37	-37
t12	5	3	1	6	4	2	0	13	-13
t13	5	3	1	6	4	2	0	8	-8
t21	5	3	1	6	4	2	0	213	-213
t22	5	3	2	1	4	6	80	18	62
t23	5	3	2	1	4	6	746	208	538
t11	5	3	2	1	4	6	109	35	74
t12	5	3	2	1	4	6	54	11	43
t13	5	3	2	1	4	6	23	11	12
t21	5	3	2	1	4	6	3	3	0
t22	5	3	2	1	6	4	0	175	-175
t23	5	3	2	1	6	4	0	15	-15
t11	5	3	2	1	6	4	0	31	-31
t12	5	3	2	1	6	4	0	10	-10
t13	5	3	2	1	6	4	0	11	-11
t21	5	3	2	1	6	4	0	3	-3
t22	5	3	2	4	1	6	17	9	8
t23	5	3	2	4	1	6	1470	274	1196
t11	5	3	2	4	1	6	197	35	162
t12	5	3	2	4	1	6	140	17	123
t13	5	3	2	4	1	6	65	17	48
t21	5	3	2	4	1	6	173	18	155
t22	5	3	2	4	6	1	0	185	-185
t23	5	3	2	4	6	1	0	6	-6
t11	5	3	2	4	6	1	0	31	-31
t12	5	3	2	4	6	1	0	12	-12
t13	5	3	2	4	6	1	0	13	-13
t21	5	3	2	4	6	1	0	14	-14
t22	5	3	2	6	1	4	0	25	-25
t23	5	3	2	6	1	4	0	22	-22
