Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t11	4	5	2	1	6	3	0	22	-22
t12	4	5	2	1	6	3	0	269	-269
t13	4	5	2	1	6	3	0	37	-37
t21	4	5	2	1	6	3	0	3	-3
t22	4	5	2	1	6	3	0	1074	-1074
t23	4	5	2	1	6	3	0	23	-23
t11	4	5	2	3	1	6	0	0	0
t12	4	5	2	3	1	6	0	0	0
t13	4	5	2	3	1	6	0	0	0
t21	4	5	2	3	1	6	0	0	0
t22	4	5	2	3	1	6	0	0	0
t23	4	5	2	3	1	6	0	0	0
t11	4	5	2	3	6	1	0	22	-22
t12	4	5	2	3	6	1	0	269	-269
t13	4	5	2	3	6	1	0	39	-39
t21	4	5	2	3	6	1	0	12	-12
t22	4	5	2	3	6	1	0	1082	-1082
t23	4	5	2	3	6	1	0	16	-16
t11	4	5	2	6	1	3	0	0	0
t12	4	5	2	6	1	3	0	0	0
t13	4	5	2	6	1	3	0	0	0
t21	4	5	2	6	1	3	0	0	0
t22	4	5	2	6	1	3	0	0	0
t23	4	5	2	6	1	3	0	0	0
t11	4	5	2	6	3	1	0	0	0
t12	4	5	2	6	3	1	0	0	0
t13	4	5	2	6	3	1	0	0	0
t21	4	5	2	6	3	1	0	0	0
t22	4	5	2	6	3	1	0	0	0
t23	4	5	2	6	3	1	0	0	0
t11	4	5	3	1	2	6	0	0	0
t12	4	5	3	1	2	6	0	0	0
t13	4	5	3	1	2	6	0	0	0
t21	4	5	3	1	2	6	0	0	0
t22	4	5	3	1	2	6	0	0	0
t23	4	5	3	1	2	6	0	0	0
t11	4	5	3	1	6	2	0	22	-22
t12	4	5	3	1	6	2	0	269	-269
t13	4	5	3	1	6	2	0	42	-42
t21	4	5	3	1	6	2	0	3	-3
t22	4	5	3	1	6	2	0	1074	-1074
t23	4	5	3	1	6	2	0	19	-19
t11	4	5	3	2	1	6	0	0	0
t12	4	5	3	2	1	6	0	0	0
t13	4	5	3	2	1	6	0	0	0
t21	4	5	3	2	1	6	0	0	0
t22	4	5	3	2	1	6	0	0	0
t23	4	5	3	2	1	6	0	0	0
t11	4	5	3	2	6	1	0	22	-22
t12	4	5	3	2	6	1	0	269	-269
t13	4	5	3	2	6	1	0	42	-42
t21	4	5	3	2	6	1	0	8	-8
t22	4	5	3	2	6	1	0	1078	-1078
t23	4	5	3	2	6	1	0	16	-16
t11	4	5	3	6	1	2	0	0	0
t12	4	5	3	6	1	2	0	0	0
t13	4	5	3	6	1	2	0	0	0
t21	4	5	3	6	1	2	0	0	0
t22	4	5	3	6	1	2	0	0	0
t23	4	5	3	6	1	2	0	0	0
t11	4	5	3	6	2	1	0	0	0
t12	4	5	3	6	2	1	0	0	0
t13	4	5	3	6	2	1	0	0	0
t21	4	5	3	6	2	1	0	0	0
t22	4	5	3	6	2	1	0	0	0
t23	4	5	3	6	2	1	0	0	0
t11	4	5	6	1	2	3	27	27	0
t12	4	5	6	1	2	3	50	50	0
t13	4	5	6	1	2	3	153	153	0
t21	4	5	6	1	2	3	3	3	0
t22	4	5	6	1	2	3	12	12	0
t23	4	5	6	1	2	3	17	17	0
t11	4	5	6	1	3	2	27	27	0
t12	4	5	6	1	3	2	50	50	0
t13	4	5	6	1	3	2	153	153	0
t21	4	5	6	1	3	2	3	3	0
t22	4	5	6	1	3	2	17	17	0
t23	4	5	6	1	3	2	8	8	0
t11	4	5	6	2	1	3	27	27	0
t12	4	5	6	2	1	3	50	50	0
t13	4	5	6	2	1	3	167	167	0
t21	4	5	6	2	1	3	12	12	0
t22	4	5	6	2	1	3	9	9	0
t23	4	5	6	2	1	3	17	17	0
t11	4	5	6	2	3	1	27	27	0
t12	4	5	6	2	3	1	50	50	0
t13	4	5	6	2	3	1	167	167	0
t21	4	5	6	2	3	1	8	8	0
t22	4	5	6	2	3	1	17	17	0
t23	4	5	6	2	3	1	5	5	0
t11	4	5	6	3	1	2	27	27	0
t12	4	5	6	3	1	2	50	50	0
t13	4	5	6	3	1	2	167	167	0
t21	4	5	6	3	1	2	17	17	0
t22	4	5	6	3	1	2	9	9	0
t23	4	5	6	3	1	2	14	14	0
t11	4	5	6	3	2	1	27	27	0
t12	4	5	6	3	2	1	50	50	0
t13	4	5	6	3	2	1	167	167	0
t21	4	5	6	3	2	1	17	17	0
t22	4	5	6	3	2	1	14	14	0
t23	4	5	6	3	2	1	5	5	0
t11	4	6	1	2	3	5	0	0	0
t12	4	6	1	2	3	5	0	0	0
t13	4	6	1	2	3	5	0	0	0
t21	4	6	1	2	3	5	0	0	0
t22	4	6	1	2	3	5	0	0	0
t23	4	6	1	2	3	5	0	0	0
t11	4	6	1	2	5	3	0	0	0
t12	4	6	1	2	5	3	0	0	0
t13	4	6	1	2	5	3	0	0	0
t21	4	6	1	2	5	3	0	0	0
t22	4	6	1	2	5	3	0	0	0
t23	4	6	1	2	5	3	0	0	0
t11	4	6	1	3	2	5	0	0	0
t12	4	6	1	3	2	5	0	0	0
t13	4	6	1	3	2	5	0	0	0
t21	4	6	1	3	2	5	0	0	0
t22	4	6	1	3	2	5	0	0	0
t23	4	6	1	3	2	5	0	0	0
t11	4	6	1	3	5	2	0	0	0
t12	4	6	1	3	5	2	0	0	0
t13	4	6	1	3	5	2	0	0	0
t21	4	6	1	3	5	2	0	0	0
t22	4	6	1	3	5	2	0	0	0
t23	4	6	1	3	5	2	0	0	0
t11	4	6	1	5	2	3	0	0	0
t12	4	6	1	5	2	3	0	0	0
t13	4	6	1	5	2	3	0	0	0
t21	4	6	1	5	2	3	0	0	0
t22	4	6	1	5	2	3	0	0	0
t23	4	6	1	5	2	3	0	0	0
t11	4	6	1	5	3	2	0	0	0
t12	4	6	1	5	3	2	0	0	0
t13	4	6	1	5	3	2	0	0	0
t21	4	6	1	5	3	2	0	0	0
t22	4	6	1	5	3	2	0	0	0
t23	4	6	1	5	3	2	0	0	0
t11	4	6	2	1	3	5	0	0	0
t12	4	6	2	1	3	5	0	0	0
t13	4	6	2	1	3	5	0	0	0
t21	4	6	2	1	3	5	0	0	0
t22	4	6	2	1	3	5	0	0	0
t23	4	6	2	1	3	5	0	0	0
t11	4	6	2	1	5	3	0	0	0
t12	4	6	2	1	5	3	0	0	0
t13	4	6	2	1	5	3	0	0	0
t21	4	6	2	1	5	3	0	0	0
t22	4	6	2	1	5	3	0	0	0
t23	4	6	2	1	5	3	0	0	0
t11	4	6	2	3	1	5	0	0	0
t12	4	6	2	3	1	5	0	0	0
t13	4	6	2	3	1	5	0	0	0
t21	4	6	2	3	1	5	0	0	0
t22	4	6	2	3	1	5	0	0	0
t23	4	6	2	3	1	5	0	0	0
t11	4	6	2	3	5	1	0	0	0
t12	4	6	2	3	5	1	0	0	0
t13	4	6	2	3	5	1	0	0	0
t21	4	6	2	3	5	1	0	0	0
t22	4	6	2	3	5	1	0	0	0
t23	4	6	2	3	5	1	0	0	0
t11	4	6	2	5	1	3	0	0	0
t12	4	6	2	5	1	3	0	0	0
t13	4	6	2	5	1	3	0	0	0
t21	4	6	2	5	1	3	0	0	0
t22	4	6	2	5	1	3	0	0	0
t23	4	6	2	5	1	3	0	0	0
t11	4	6	2	5	3	1	0	0	0
t12	4	6	2	5	3	1	0	0	0
t13	4	6	2	5	3	1	0	0	0
t21	4	6	2	5	3	1	0	0	0
t22	4	6	2	5	3	1	0	0	0
t23	4	6	2	5	3	1	0	0	0
t11	4	6	3	1	2	5	0	0	0
t12	4	6	3	1	2	5	0	0	0
t13	4	6	3	1	2	5	0	0	0
t21	4	6	3	1	2	5	0	0	0
t22	4	6	3	1	2	5	0	0	0
t23	4	6	3	1	2	5	0	0	0
t11	4	6	3	1	5	2	0	0	0
t12	4	6	3	1	5	2	0	0	0
t13	4	6	3	1	5	2	0	0	0
t21	4	6	3	1	5	2	0	0	0
t22	4	6	3	1	5	2	0	0	0
t23	4	6	3	1	5	2	0	0	0
t11	4	6	3	2	1	5	0	0	0
t12	4	6	3	2	1	5	0	0	0
t13	4	6	3	2	1	5	0	0	0
t21	4	6	3	2	1	5	0	0	0
t22	4	6	3	2	1	5	0	0	0
t23	4	6	3	2	1	5	0	0	0
t11	4	6	3	2	5	1	0	0	0
t12	4	6	3	2	5	1	0	0	0
t13	4	6	3	2	5	1	0	0	0
t21	4	6	3	2	5	1	0	0	0
t22	4	6	3	2	5	1	0	0	0
t23	4	6	3	2	5	1	0	0	0
t11	4	6	3	5	1	2	0	0	0
t12	4	6	3	5	1	2	0	0	0
t13	4	6	3	5	1	2	0	0	0
t21	4	6	3	5	1	2	0	0	0
t22	4	6	3	5	1	2	0	0	0
t23	4	6	3	5	1	2	0	0	0
t11	4	6	3	5	2	1	0	0	0
t12	4	6	3	5	2	1	0	0	0
t13	4	6	3	5	2	1	0	0	0
t21	4	6	3	5	2	1	0	0	0
t22	4	6	3	5	2	1	0	0	0
t23	4	6	3	5	2	1	0	0	0
t11	4	6	5	1	2	3	0	0	0
t12	4	6	5	1	2	3	0	0	0
t13	4	6	5	1	2	3	0	0	0
t21	4	6	5	1	2	3	0	0	0
t22	4	6	5	1	2	3	0	0	0
t23	4	6	5	1	2	3	0	0	0
t11	4	6	5	1	3	2	0	0	0
t12	4	6	5	1	3	2	0	0	0
t13	4	6	5	1	3	2	0	0	0
t21	4	6	5	1	3	2	0	0	0
t22	4	6	5	1	3	2	0	0	0
t23	4	6	5	1	3	2	0	0	0
t11	4	6	5	2	1	3	0	0	0
t12	4	6	5	2	1	3	0	0	0
t13	4	6	5	2	1	3	0	0	0
t21	4	6	5	2	1	3	0	0	0
t22	4	6	5	2	1	3	0	0	0
t23	4	6	5	2	1	3	0	0	0
t11	4	6	5	2	3	1	0	0	0
t12	4	6	5	2	3	1	0	0	0
t13	4	6	5	2	3	1	0	0	0
t21	4	6	5	2	3	1	0	0	0
t22	4	6	5	2	3	1	0	0	0
t23	4	6	5	2	3	1	0	0	0
t11	4	6	5	3	1	2	0	0	0
t12	4	6	5	3	1	2	0	0	0
t13	4	6	5	3	1	2	0	0	0
t21	4	6	5	3	1	2	0	0	0
t22	4	6	5	3	1	2	0	0	0
t23	4	6	5	3	1	2	0	0	0
t11	4	6	5	3	2	1	0	0	0
t12	4	6	5	3	2	1	0	0	0
t13	4	6	5	3	2	1	0	0	0
t21	4	6	5	3	2	1	0	0	0
t22	4	6	5	3	2	1	0	0	0
t23	4	6	5	3	2	1	0	0	0
t11	5	1	2	3	4	6	89	63	26
t12	5	1	2	3	4	6	6	5	1
t13	5	1	2	3	4	6	27	12	15
t21	5	1	2	3	4	6	45	9	36
t22	5	1	2	3	4	6	60	18	42
t23	5	1	2	3	4	6	626	394	232
t11	5	1	2	3	6	4	401	49	352
t12	5	1	2	3	6	4	23	4	19
t13	5	1	2	3	6	4	104	10	94
t21	5	1	2	3	6	4	177	9	168
t22	5	1	2	3	6	4	2209	486	1723
t23	5	1	2	3	6	4	274	19	255
t11	5	1	2	4	3	6	89	73	16
t12	5	1	2	4	3	6	6	5	1
t13	5	1	2	4	3	6	27	14	13
t21	5	1	2	4	3	6	69	18	51
t22	5	1	2	4	3	6	51	15	36
t23	5	1	2	4	3	6	626	476	150
t11	5	1	2	4	6	3	983	49	934
t12	5	1	2	4	6	3	53	4	49
t13	5	1	2	4	6	3	246	10	236
t21	5	1	2	4	6	3	929	14	915
t22	5	1	2	4	6	3	5781	486	5295
t23	5	1	2	4	6	3	625	16	609
t11	5	1	2	6	3	4	0	0	0
t12	5	1	2	6	3	4	0	0	0
t13	5	1	2	6	3	4	0	0	0
t21	5	1	2	6	3	4	0	0	0
t22	5	1	2	6	3	4	0	0	0
t23	5	1	2	6	3	4	0	0	0
t11	5	1	2	6	4	3	0	0	0
t12	5	1	2	6	4	3	0	0	0
t13	5	1	2	6	4	3	0	0	0
t21	5	1	2	6	4	3	0	0	0
t22	5	1	2	6	4	3	0	0	0
t23	5	1	2	6	4	3	0	0	0
t11	5	1	3	2	4	6	63	63	0
t12	5	1	3	2	4	6	5	5	0
t13	5	1	3	2	4	6	23	15	8
t21	5	1	3	2	4	6	11	5	6
t22	5	1	3	2	4	6	48	18	30
t23	5	1	3	2	4	6	426	390	36
t11	5	1	3	2	6	4	278	49	229
t12	5	1	3	2	6	4	16	4	12
t13	5	1	3	2	6	4	80	13	67
t21	5	1	3	2	6	4	35	5	30
t22	5	1	3	2	6	4	1466	486	980
t23	5	1	3	2	6	4	191	19	172
t11	5	1	3	4	2	6	89	73	16
t12	5	1	3	4	2	6	6	5	1
t13	5	1	3	4	2	6	47	23	24
t21	5	1	3	4	2	6	69	18	51
t22	5	1	3	4	2	6	21	11	10
t23	5	1	3	4	2	6	615	472	143
t11	5	1	3	4	6	2	983	49	934
t12	5	1	3	4	6	2	53	4	49
t13	5	1	3	4	6	2	624	15	609
t21	5	1	3	4	6	2	929	14	915
t22	5	1	3	4	6	2	5781	486	5295
t23	5	1	3	4	6	2	213	12	201
t11	5	1	3	6	2	4	0	0	0
t12	5	1	3	6	2	4	0	0	0
t13	5	1	3	6	2	4	0	0	0
t21	5	1	3	6	2	4	0	0	0
t22	5	1	3	6	2	4	0	0	0
t23	5	1	3	6	2	4	0	0	0
t11	5	1	3	6	4	2	0	0	0
t12	5	1	3	6	4	2	0	0	0
t13	5	1	3	6	4	2	0	0	0
t21	5	1	3	6	4	2	0	0	0
t22	5	1	3	6	4	2	0	0	0
t23	5	1	3	6	4	2	0	0	0
t11	5	1	4	2	3	6	63	63	0
t12	5	1	4	2	3	6	5	5	0
t13	5	1	4	2	3	6	32	24	8
t21	5	1	4	2	3	6	11	5	6
t22	5	1	4	2	3	6	22	14	8
t23	5	1	4	2	3	6	400	386	14
t11	5	1	4	2	6	3	278	49	229
t12	5	1	4	2	6	3	16	4	12
t13	5	1	4	2	6	3	178	18	160
t21	5	1	4	2	6	3	35	5	30
t22	5	1	4	2	6	3	1466	486	980
t23	5	1	4	2	6	3	68	15	53
t11	5	1	4	3	2	6	80	73	7
t12	5	1	4	3	2	6	6	5	1
t13	5	1	4	3	2	6	38	26	12
t21	5	1	4	3	2	6	24	14	10
t22	5	1	4	3	2	6	19	11	8
t23	5	1	4	3	2	6	492	468	24
t11	5	1	4	3	6	2	401	49	352
t12	5	1	4	3	6	2	23	4	19
t13	5	1	4	3	6	2	262	18	244
t21	5	1	4	3	6	2	188	10	178
t22	5	1	4	3	6	2	2220	486	1734
t23	5	1	4	3	6	2	86	12	74
t11	5	1	4	6	2	3	0	0	0
t12	5	1	4	6	2	3	0	0	0
t13	5	1	4	6	2	3	0	0	0
t21	5	1	4	6	2	3	0	0	0
t22	5	1	4	6	2	3	0	0	0
t23	5	1	4	6	2	3	0	0	0
t11	5	1	4	6	3	2	0	0	0
t12	5	1	4	6	3	2	0	0	0
t13	5	1	4	6	3	2	0	0	0
t21	5	1	4	6	3	2	0	0	0
t22	5	1	4	6	3	2	0	0	0
t23	5	1	4	6	3	2	0	0	0
t11	5	1	6	2	3	4	35	35	0
t12	5	1	6	2	3	4	4	4	0
t13	5	1	6	2	3	4	130	130	0
t21	5	1	6	2	3	4	9	5	4
t22	5	1	6	2	3	4	18	14	4
t23	5	1	6	2	3	4	25	19	6
t11	5	1	6	2	4	3	35	35	0
t12	5	1	6	2	4	3	4	4	0
t13	5	1	6	2	4	3	130	130	0
t21	5	1	6	2	4	3	9	5	4
t22	5	1	6	2	4	3	25	19	6
t23	5	1	6	2	4	3	14	10	4
t11	5	1	6	3	2	4	35	35	0
t12	5	1	6	3	2	4	4	4	0
t13	5	1	6	3	2	4	134	130	4
t21	5	1	6	3	2	4	18	14	4
t22	5	1	6	3	2	4	15	11	4
t23	5	1	6	3	2	4	25	19	6
t11	5	1	6	3	4	2	35	35	0
t12	5	1	6	3	4	2	4	4	0
t13	5	1	6	3	4	2	134	130	4
t21	5	1	6	3	4	2	14	10	4
t22	5	1	6	3	4	2	25	19	6
t23	5	1	6	3	4	2	11	7	4
t11	5	1	6	4	2	3	35	35	0
t12	5	1	6	4	2	3	4	4	0
t13	5	1	6	4	2	3	134	130	4
t21	5	1	6	4	2	3	25	19	6
t22	5	1	6	4	2	3	15	11	4
t23	5	1	6	4	2	3	20	16	4
t11	5	1	6	4	3	2	35	35	0
t12	5	1	6	4	3	2	4	4	0
t13	5	1	6	4	3	2	134	134	0
t21	5	1	6	4	3	2	25	19	6
t22	5	1	6	4	3	2	20	16	4
t23	5	1	6	4	3	2	11	7	4
t11	5	2	1	3	4	6	120	79	41
t12	5	2	1	3	4	6	56	10	46
t13	5	2	1	3	4	6	22	12	10
t21	5	2	1	3	4	6	71	9	62
t22	5	2	1	3	4	6	86	18	68
t23	5	2	1	3	4	6	871	476	395
t11	5	2	1	3	6	4	0	55	-55
t12	5	2	1	3	6	4	0	9	-9
t13	5	2	1	3	6	4	0	10	-10
t21	5	2	1	3	6	4	0	9	-9
t22	5	2	1	3	6	4	0	492	-492
t23	5	2	1	3	6	4	0	19	-19
t11	5	2	1	4	3	6	143	80	63
t12	5	2	1	4	3	6	65	10	55
t13	5	2	1	4	3	6	25	12	13
t21	5	2	1	4	3	6	122	18	104
t22	5	2	1	4	3	6	107	15	92
t23	5	2	1	4	3	6	1066	482	584
t11	5	2	1	4	6	3	0	55	-55
t12	5	2	1	4	6	3	0	9	-9
t13	5	2	1	4	6	3	0	10	-10
t21	5	2	1	4	6	3	0	14	-14
t22	5	2	1	4	6	3	0	492	-492
t23	5	2	1	4	6	3	0	16	-16
t11	5	2	1	6	3	4	0	0	0
t12	5	2	1	6	3	4	0	0	0
t13	5	2	1	6	3	4	0	0	0
t21	5	2	1	6	3	4	0	0	0
t22	5	2	1	6	3	4	0	0	0
t23	5	2	1	6	3	4	0	0	0
t11	5	2	1	6	4	3	0	0	0
t12	5	2	1	6	4	3	0	0	0
t13	5	2	1	6	4	3	0	0	0
t21	5	2	1	6	4	3	0	0	0
t22	5	2	1	6	4	3	0	0	0
t23	5	2	1	6	4	3	0	0	0
t11	5	2	3	1	4	6	69	69	0
t12	5	2	3	1	4	6	8	8	0
t13	5	2	3	1	4	6	26	16	10
t21	5	2	3	1	4	6	3	3	0
t22	5	2	3	1	4	6	48	18	30
t23	5	2	3	1	4	6	467	467	0
t11	5	2	3	1	6	4	267	55	212
t12	5	2	3	1	6	4	19	8	11
t13	5	2	3	1	6	4	78	15	63
t21	5	2	3	1	6	4	3	3	0
t22	5	2	3	1	6	4	1395	492	903
t23	5	2	3	1	6	4	184	19	165
t11	5	2	3	4	1	6	96	93	3
t12	5	2	3	4	1	6	16	15	1
t13	5	2	3	4	1	6	48	25	23
t21	5	2	3	4	1	6	75	18	57
t22	5	2	3	4	1	6	9	9	0
t23	5	2	3	4	1	6	672	574	98
t11	5	2	3	4	6	1	0	55	-55
t12	5	2	3	4	6	1	0	10	-10
t13	5	2	3	4	6	1	0	17	-17
t21	5	2	3	4	6	1	0	14	-14
t22	5	2	3	4	6	1	0	492	-492
t23	5	2	3	4	6	1	0	10	-10
t11	5	2	3	6	1	4	0	0	0
t12	5	2	3	6	1	4	0	0	0
t13	5	2	3	6	1	4	0	0	0
t21	5	2	3	6	1	4	0	0	0
t22	5	2	3	6	1	4	0	0	0
t23	5	2	3	6	1	4	0	0	0
t11	5	2	3	6	4	1	0	0	0
t12	5	2	3	6	4	1	0	0	0
t13	5	2	3	6	4	1	0	0	0
t21	5	2	3	6	4	1	0	0	0
t22	5	2	3	6	4	1	0	0	0
t23	5	2	3	6	4	1	0	0	0
t11	5	2	4	1	3	6	69	69	0
t12	5	2	4	1	3	6	8	8	0
t13	5	2	4	1	3	6	35	25	10
t21	5	2	4	1	3	6	3	3	0
t22	5	2	4	1	3	6	22	14	8
t23	5	2	4	1	3	6	467	467	0
t11	5	2	4	1	6	3	267	55	212
t12	5	2	4	1	6	3	19	8	11
t13	5	2	4	1	6	3	168	20	148
t21	5	2	4	1	6	3	3	3	0
t22	5	2	4	1	6	3	1395	492	903
t23	5	2	4	1	6	3	65	15	50
t11	5	2	4	3	1	6	93	83	10
t12	5	2	4	3	1	6	15	15	0
t13	5	2	4	3	1	6	42	28	14
t21	5	2	4	3	1	6	24	14	10
t22	5	2	4	3	1	6	9	9	0
t23	5	2	4	3	1	6	580	549	31
t11	5	2	4	3	6	1	0	55	-55
t12	5	2	4	3	6	1	0	10	-10
t13	5	2	4	3	6	1	0	20	-20
t21	5	2	4	3	6	1	0	10	-10
t22	5	2	4	3	6	1	0	492	-492
t23	5	2	4	3	6	1	0	10	-10
t11	5	2	4	6	1	3	0	0	0
t12	5	2	4	6	1	3	0	0	0
t13	5	2	4	6	1	3	0	0	0
t21	5	2	4	6	1	3	0	0	0
t22	5	2	4	6	1	3	0	0	0
t23	5	2	4	6	1	3	0	0	0
t11	5	2	4	6	3	1	0	0	0
t12	5	2	4	6	3	1	0	0	0
t13	5	2	4	6	3	1	0	0	0
t21	5	2	4	6	3	1	0	0	0
t22	5	2	4	6	3	1	0	0	0
t23	5	2	4	6	3	1	0	0	0
t11	5	2	6	1	3	4	35	35	0
t12	5	2	6	1	3	4	7	7	0
t13	5	2	6	1	3	4	132	132	0
t21	5	2	6	1	3	4	3	3	0
t22	5	2	6	1	3	4	18	14	4
t23	5	2	6	1	3	4	25	19	6
t11	5	2	6	1	4	3	35	35	0
t12	5	2	6	1	4	3	7	7	0
t13	5	2	6	1	4	3	132	132	0
t21	5	2	6	1	4	3	3	3	0
t22	5	2	6	1	4	3	25	19	6
t23	5	2	6	1	4	3	14	10	4
t11	5	2	6	3	1	4	35	35	0
t12	5	2	6	3	1	4	13	13	0
t13	5	2	6	3	1	4	139	139	0
t21	5	2	6	3	1	4	18	14	4
t22	5	2	6	3	1	4	9	9	0
t23	5	2	6	3	1	4	25	19	6
t11	5	2	6	3	4	1	35	35	0
t12	5	2	6	3	4	1	9	9	0
t13	5	2	6	3	4	1	139	135	4
t21	5	2	6	3	4	1	14	10	4
t22	5	2	6	3	4	1	25	19	6
t23	5	2	6	3	4	1	5	5	0
t11	5	2	6	4	1	3	35	35	0
t12	5	2	6	4	1	3	13	13	0
t13	5	2	6	4	1	3	143	139	4
t21	5	2	6	4	1	3	25	19	6
t22	5	2	6	4	1	3	9	9	0
t23	5	2	6	4	1	3	20	16	4
t11	5	2	6	4	3	1	35	35	0
t12	5	2	6	4	3	1	9	9	0
t13	5	2	6	4	3	1	139	139	0
t21	5	2	6	4	3	1	25	19	6
t22	5	2	6	4	3	1	20	16	4
t23	5	2	6	4	3	1	5	5	0
t11	5	3	1	2	4	6	116	79	37
t12	5	3	1	2	4	6	59	13	46
t13	5	3	1	2	4	6	22	12	10
t21	5	3	1	2	4	6	47	7	40
t22	5	3	1	2	4	6	86	18	68
t23	5	3	1	2	4	6	843	473	370
t11	5	3	1	2	6	4	0	55	-55
t12	5	3	1	2	6	4	0	12	-12
t13	5	3	1	2	6	4	0	10	-10
t21	5	3	1	2	6	4	0	7	-7
t22	5	3	1	2	6	4	0	492	-492
t23	5	3	1	2	6	4	0	19	-19
t11	5	3	1	4	2	6	197	93	104
t12	5	3	1	4	2	6	140	19	121
t13	5	3	1	4	2	6	38	14	24
t21	5	3	1	4	2	6	173	18	155
t22	5	3	1	4	2	6	101	13	88
t23	5	3	1	4	2	6	1547	578	969
t11	5	3	1	4	6	2	0	59	-59
t12	5	3	1	4	6	2	0	14	-14
t13	5	3	1	4	6	2	0	11	-11
t21	5	3	1	4	6	2	0	14	-14
t22	5	3	1	4	6	2	0	569	-569
t23	5	3	1	4	6	2	0	15	-15
t11	5	3	1	6	2	4	0	0	0
t12	5	3	1	6	2	4	0	0	0
t13	5	3	1	6	2	4	0	0	0
t21	5	3	1	6	2	4	0	0	0
t22	5	3	1	6	2	4	0	0	0
t23	5	3	1	6	2	4	0	0	0
t11	5	3	1	6	4	2	0	0	0
t12	5	3	1	6	4	2	0	0	0
t13	5	3	1	6	4	2	0	0	0
t21	5	3	1	6	4	2	0	0	0
t22	5	3	1	6	4	2	0	0	0
t23	5	3	1	6	4	2	0	0	0
t11	5	3	2	1	4	6	109	69	40
t12	5	3	2	1	4	6	54	12	42
t13	5	3	2	1	4	6	23	15	8
t21	5	3	2	1	4	6	3	3	0
t22	5	3	2	1	4	6	80	18	62
t23	5	3	2	1	4	6	746	471	275
t11	5	3	2	1	6	4	0	55	-55
t12	5	3	2	1	6	4	0	12	-12
t13	5	3	2	1	6	4	0	13	-13
t21	5	3	2	1	6	4	0	3	-3
t22	5	3	2	1	6	4	0	492	-492
t23	5	3	2	1	6	4	0	19	-19
t11	5	3	2	4	1	6	197	93	104
t12	5	3	2	4	1	6	140	19	121
t13	5	3	2	4	1	6	65	23	42
t21	5	3	2	4	1	6	173	18	155
t22	5	3	2	4	1	6	17	9	8
t23	5	3	2	4	1	6	1470	574	896
t11	5	3	2	4	6	1	0	59	-59
t12	5	3	2	4	6	1	0	14	-14
t13	5	3	2	4	6	1	0	16	-16
t21	5	3	2	4	6	1	0	14	-14
t22	5	3	2	4	6	1	0	569	-569
t23	5	3	2	4	6	1	0	11	-11
t11	5	3	2	6	1	4	0	0	0
t12	5	3	2	6	1	4	0	0	0
t13	5	3	2	6	1	4	0	0	0
t21	5	3	2	6	1	4	0	0	0
t22	5	3	2	6	1	4	0	0	0
t23	5	3	2	6	1	4	0	0	0
t11	5	3	2	6	4	1	0	0	0
t12	5	3	2	6	4	1	0	0	0
t13	5	3	2	6	4	1	0	0	0
t21	5	3	2	6	4	1	0	0	0
t22	5	3	2	6	4	1	0	0	0
t23	5	3	2	6	4	1	0	0	0
t11	5	3	4	1	2	6	73	73	0
t12	5	3	4	1	2	6	17	17	0
t13	5	3	4	1	2	6	36	26	10
t21	5	3	4	1	2	6	3	3	0
t22	5	3	4	1	2	6	12	12	0
t23	5	3	4	1	2	6	473	473	0
t11	5	3	4	1	6	2	2981	55	2926
t12	5	3	4	1	6	2	1024	13	1011
t13	5	3	4	1	6	2	1924	20	1904
t21	5	3	4	1	6	2	3	3	0
t22	5	3	4	1	6	2	15393	492	14901
t23	5	3	4	1	6	2	192	13	179
t11	5	3	4	2	1	6	83	83	0
t12	5	3	4	2	1	6	18	18	0
t13	5	3	4	2	1	6	40	28	12
t21	5	3	4	2	1	6	12	12	0
t22	5	3	4	2	1	6	9	9	0
t23	5	3	4	2	1	6	553	553	0
t11	5	3	4	2	6	1	0	55	-55
t12	5	3	4	2	6	1	0	13	-13
t13	5	3	4	2	6	1	0	20	-20
t21	5	3	4	2	6	1	0	8	-8
t22	5	3	4	2	6	1	0	492	-492
t23	5	3	4	2	6	1	0	10	-10
t11	5	3	4	6	1	2	0	0	0
t12	5	3	4	6	1	2	0	0	0
t13	5	3	4	6	1	2	0	0	0
t21	5	3	4	6	1	2	0	0	0
t22	5	3	4	6	1	2	0	0	0
t23	5	3	4	6	1	2	0	0	0
t11	5	3	4	6	2	1	0	0	0
t12	5	3	4	6	2	1	0	0	0
t13	5	3	4	6	2	1	0	0	0
t21	5	3	4	6	2	1	0	0	0
t22	5	3	4	6	2	1	0	0	0
t23	5	3	4	6	2	1	0	0	0
t11	5	3	6	1	2	4	35	35	0
t12	5	3	6	1	2	4	16	16	0
t13	5	3	6	1	2	4	141	141	0
t21	5	3	6	1	2	4	3	3	0
t22	5	3	6	1	2	4	12	12	0
t23	5	3	6	1	2	4	25	19	6
t11	5	3	6	1	4	2	35	35	0
t12	5	3	6	1	4	2	12	12	0
t13	5	3	6	1	4	2	137	137	0
t21	5	3	6	1	4	2	3	3	0
t22	5	3	6	1	4	2	25	19	6
t23	5	3	6	1	4	2	8	8	0
t11	5	3	6	2	1	4	35	35	0
t12	5	3	6	2	1	4	16	16	0
t13	5	3	6	2	1	4	142	142	0
t21	5	3	6	2	1	4	12	12	0
t22	5	3	6	2	1	4	9	9	0
